Source,Target
p11304,t72
p11304,t654
p11304,t19662
p11304,t886
p11304,u7702
p11305,t168
p11305,t45
p11305,t16
p11305,t960
p11305,t2
p11305,t4536
p11305,u7703
p11306,t1725
p11306,t19179
p11306,t2262
p11306,t3
p11306,t13
p11306,t340
p11306,t35
p11306,t2912
p11306,t2094
p11306,t101
p11306,t100
p11306,t14
p11306,t9514
p11306,t19663
p11306,t2542
p11306,t139
p11306,t12233
p11306,t7782
p11306,t3066
p11306,t2008
p11306,u7703
p11307,t35
p11307,t13704
p11307,t2696
p11307,u7704
p11308,t19664
p11308,t2265
p11308,t19665
p11308,t961
p11308,t35
p11308,t19666
p11308,t2311
p11308,t2758
p11308,t3176
p11308,t19667
p11308,t2089
p11308,t2378
p11308,u7705
p11309,t19668
p11309,t2
p11309,t35
p11309,t638
p11309,t19669
p11309,u7706
p11310,t19670
p11310,t19671
p11310,u7707
p11311,t35
p11311,t14656
p11311,t2147
p11311,u7707
p11312,t389
p11312,t19672
p11312,t17071
p11312,t2
p11312,t515
p11312,t1145
p11312,t1788
p11312,u7708
p11313,t1790
p11313,t69
p11313,t2491
p11313,t35
p11313,t638
p11313,t2
p11313,u7709
p11314,t35
p11314,t657
p11314,t9749
p11314,t8399
p11314,t4229
p11314,t2
p11314,t15
p11314,t119
p11314,t16
p11314,t42
p11314,t61
p11314,u7710
p11315,t57
p11315,t19529
p11315,t3235
p11315,t19673
p11315,t19674
p11315,t19675
p11315,u7711
p11316,t11781
p11316,t19676
p11316,t111
p11316,t1096
p11316,t73
p11316,t744
p11316,t340
p11316,t19677
p11316,t19678
p11316,t35
p11316,t2693
p11316,u7712
p11317,t2
p11317,t19679
p11317,t1041
p11317,t168
p11317,u7713
p11318,t7736
p11318,t19680
p11318,t42
p11318,u7714
p11319,t624
p11319,t19152
p11319,t168
p11319,t2
p11319,t19681
p11319,t35
p11319,t132
p11319,t42
p11319,u7715
p11320,t35
p11320,t145
p11320,t932
p11320,t167
p11320,t791
p11320,t1167
p11320,t9230
p11320,t19682
p11320,t150
p11320,t40
p11320,t19683
p11320,t1145
p11320,u7716
p11321,t35
p11321,t11106
p11321,t2
p11321,t132
p11321,t18302
p11321,t145
p11321,t702
p11321,t19032
p11321,t1145
p11321,t151
p11321,t167
p11321,t812
p11321,t11673
p11321,u7717
p11322,t1000
p11322,t812
p11322,t898
p11322,t7461
p11322,t2
p11322,t35
p11322,t19684
p11322,u7718
p11323,t2428
p11323,t2425
p11323,t2935
p11323,t2931
p11323,t1456
p11323,t2940
p11323,t103
p11323,t2933
p11323,t8795
p11323,t8796
p11323,u7718
p11324,t389
p11324,t210
p11324,t214
p11324,t101
p11324,t338
p11324,t1
p11324,t2
p11324,t168
p11324,t390
p11324,t1296
p11324,t15
p11324,t1035
p11324,u7718
p11325,t7490
p11325,u7718
p11326,t13090
p11326,t638
p11326,t2
p11326,t35
p11326,t8828
p11326,t19685
p11326,t623
p11326,t10365
p11326,t19686
p11326,t539
p11326,u7719
p11327,t3852
p11327,t168
p11327,t2903
p11327,t19687
p11327,t3170
p11327,t77
p11327,u7720
p11328,t2
p11328,t103
p11328,t35
p11328,t168
p11328,t8384
p11328,u7720
p11329,t1276
p11329,t3412
p11329,t145
p11329,t168
p11329,t2147
p11329,t19688
p11329,t8341
p11329,t19689
p11329,t8713
p11329,t2
p11329,t35
p11329,t702
p11329,u7721
p11330,t35
p11330,t4903
p11330,t4069
p11330,t4067
p11330,t19690
p11330,t334
p11330,t19691
p11330,t1117
p11330,t168
p11330,t19692
p11330,t57
p11330,t19693
p11330,t83
p11330,t245
p11330,t8896
p11330,t7676
p11330,t7679
p11330,t7677
p11330,t7700
p11330,t19694
p11330,u7722
p11331,t19695
p11331,t1031
p11331,t145
p11331,u7722
p11332,t77
p11332,t2294
p11332,t35
p11332,t168
p11332,t132
p11332,t16035
p11332,t1483
p11332,t4050
p11332,t2903
p11332,t14007
p11332,t19696
p11332,t19697
p11332,t19698
p11332,t9982
p11332,t19699
p11332,t630
p11332,t4459
p11332,t8337
p11332,t10004
p11332,u7723
p11333,t35
p11333,t1300
p11333,t1364
p11333,u7723
p11334,t13103
p11334,t471
p11334,t768
p11334,t2803
p11334,u7724
p11335,t11556
p11335,t19700
p11335,t892
p11335,t604
p11335,t2038
p11335,t785
p11335,t1115
p11335,t19701
p11335,t4231
p11335,t12919
p11335,t13087
p11335,u7725
p11336,t13149
p11336,t19702
p11336,t19703
p11336,t35
p11336,t1038
p11336,u7726
p11337,t14247
p11337,t18833
p11337,t5522
p11337,t934
p11337,t932
p11337,t1870
p11337,t8
p11337,t167
p11337,t2
p11337,t35
p11337,t173
p11337,t7700
p11337,t4655
p11337,t18834
p11337,t702
p11337,t8351
p11337,t791
p11337,u7726
p11338,t654
p11338,t35
p11338,t2708
p11338,t2
p11338,t10511
p11338,t19704
p11338,t15
p11338,u7727
p11339,t248
p11339,t35
p11339,t19705
p11339,t9585
p11339,t12025
p11339,t2149
p11339,t19706
p11339,t3047
p11339,t2146
p11339,t19707
p11339,t19708
p11339,t2147
p11339,t19709
p11339,u7727
p11340,t8
p11340,t307
p11340,t19710
p11340,t5554
p11340,u7727
p11341,t35
p11341,t168
p11341,u7727
p11342,t15
p11342,t1876
p11342,t6884
p11342,t675
p11342,t54
p11342,t19711
p11342,t35
p11342,t766
p11342,t1167
p11342,t245
p11342,t791
p11342,t19712
p11342,u7728
p11343,t15
p11343,t8002
p11343,t11785
p11343,t960
p11343,t2697
p11343,t961
p11343,t8007
p11343,u7728
p11344,t1794
p11344,t623
p11344,t19713
p11344,t2038
p11344,t19714
p11344,t19715
p11344,t1115
p11344,u7728
p11345,t35
p11345,t19716
p11345,t301
p11345,t340
p11345,t341
p11345,t19717
p11345,t19718
p11345,u7729
p11346,t1438
p11346,t22
p11346,t942
p11346,t19719
p11346,u7730
p11347,t886
p11347,t600
p11347,t655
p11347,t72
p11347,u7731
p11348,t4655
p11348,u7731
p11349,t63
p11349,t4555
p11349,t35
p11349,t13658
p11349,u7732
p11350,t15
p11350,t19720
p11350,t2
p11350,t1276
p11350,t935
p11350,t82
p11350,t33
p11350,u7733
p11351,t19721
p11351,t132
p11351,t653
p11351,t19722
p11351,u7734
p11352,t2
p11352,t2780
p11352,t2274
p11352,t940
p11352,t132
p11352,u7735
p11353,t2
p11353,t19723
p11353,t35
p11353,t18485
p11353,t766
p11353,t3328
p11353,t2755
p11353,t382
p11353,t2139
p11353,t5698
p11353,t14789
p11353,t2639
p11353,t19724
p11353,t132
p11353,t168
p11353,t5882
p11353,t3376
p11353,t10762
p11353,t1477
p11353,t19725
p11353,u7736
p11354,t19726
p11354,t33
p11354,t73
p11354,t2669
p11354,t2671
p11354,t1284
p11354,t19600
p11354,u7737
p11355,t40
p11355,t145
p11355,t168
p11355,t932
p11355,t333
p11355,t525
p11355,t930
p11355,t19727
p11355,t3003
p11355,t167
p11355,t151
p11355,t282
p11355,t1143
p11355,t5570
p11355,t791
p11355,u7738
p11356,t337
p11356,t338
p11356,t35
p11356,t2
p11356,t1792
p11356,t1136
p11356,t596
p11356,t13475
p11356,t428
p11356,t2975
p11356,t5288
p11356,u7738
p11357,t35
p11357,t168
p11357,u7738
p11358,t2
p11358,t19728
p11358,t19729
p11358,t19730
p11358,t19731
p11358,t19732
p11358,t19733
p11358,t19734
p11358,t19735
p11358,t19736
p11358,t19737
p11358,u7739
p11359,t19738
p11359,t7610
p11359,t19561
p11359,t13544
p11359,t19739
p11359,t1156
p11359,u7740
p11360,t898
p11360,t812
p11360,t1000
p11360,t45
p11360,t3412
p11360,t19740
p11360,t5310
p11360,t35
p11360,t2
p11360,t15
p11360,t19741
p11360,t168
p11360,t1005
p11360,t19654
p11360,t42
p11360,t19411
p11360,t19656
p11360,t19742
p11360,t19743
p11360,u7741
p11361,t307
p11361,t264
p11361,t167
p11361,t702
p11361,t35
p11361,u7741
p11362,t2931
p11362,t1454
p11362,t1456
p11362,t10464
p11362,u7742
p11363,t2
p11363,t7677
p11363,t35
p11363,t4903
p11363,t19744
p11363,u7742
p11364,t19745
p11364,t3188
p11364,t9190
p11364,t19746
p11364,t19747
p11364,t19748
p11364,t19749
p11364,t19750
p11364,t19751
p11364,t19752
p11364,t9191
p11364,u7743
p11365,t1870
p11365,t5252
p11365,u7743
p11366,t35
p11366,t2147
p11366,t13704
p11366,t1707
p11366,t127
p11366,t7448
p11366,t4061
p11366,u7744
p11367,t2
p11367,t8471
p11367,t7712
p11367,t168
p11367,t35
p11367,t132
p11367,t8470
p11367,t19753
p11367,t8465
p11367,t19754
p11367,u7745
p11368,t33
p11368,t6
p11368,t623
p11368,t2038
p11368,t13892
p11368,t35
p11368,t132
p11368,t4434
p11368,t635
p11368,t19714
p11368,t8828
p11368,u7746
p11369,t2750
p11369,t2
p11369,t35
p11369,t702
p11369,t3412
p11369,t3421
p11369,t4106
p11369,u7746
p11370,t19755
p11370,t1943
p11370,t19756
p11370,t35
p11370,t638
p11370,t2
p11370,t19757
p11370,t42
p11370,t19758
p11370,t19759
p11370,u7747
p11371,t35
p11371,t1593
p11371,t654
p11371,t72
p11371,t16251
p11371,t886
p11371,t1162
p11371,u7748
p11372,t18546
p11372,t19760
p11372,t2
p11372,t1225
p11372,t4532
p11372,t6150
p11372,u7749
p11373,t42
p11373,u7750
p11374,t2
p11374,t35
p11374,t1496
p11374,t2008
p11374,t19761
p11374,t4926
p11374,t19762
p11374,t19763
p11374,t9086
p11374,t42
p11374,u7750
p11375,t10306
p11375,t694
p11375,t697
p11375,t67
p11375,t68
p11375,t12207
p11375,t695
p11375,t65
p11375,t8829
p11375,t19764
p11375,t66
p11375,t10097
p11375,t134
p11375,t14772
p11375,t19765
p11375,t19766
p11375,t19767
p11375,t168
p11375,t132
p11375,t35
p11375,u7750
p11376,t1039
p11376,t13232
p11376,t35
p11376,t438
p11376,u7751
p11377,t7867
p11377,t35
p11377,t103
p11377,u7751
p11378,t990
p11378,t35
p11378,u7751
p11379,t4058
p11379,t35
p11379,t2931
p11379,t4986
p11379,t1456
p11379,t1236
p11379,u7752
p11380,t35
p11380,t167
p11380,t2
p11380,t659
p11380,t1550
p11380,t1300
p11380,u7753
p11381,t13749
p11381,t19768
p11381,t35
p11381,t341
p11381,t4515
p11381,u7753
p11382,t1066
p11382,t19769
p11382,t2917
p11382,t19770
p11382,t35
p11382,t2
p11382,u7754
p11383,t35
p11383,t990
p11383,t5074
p11383,t1784
p11383,u7754
p11384,t35
p11384,t19771
p11384,t19772
p11384,t127
p11384,t19773
p11384,u7755
p11385,t168
p11385,t1780
p11385,t2220
p11385,t19774
p11385,t19775
p11385,u7756
p11386,t694
p11386,t695
p11386,t696
p11386,t697
p11386,t698
p11386,t699
p11386,t2
p11386,t15
p11386,t35
p11386,t700
p11386,t593
p11386,t701
p11386,t145
p11386,t702
p11386,t10
p11386,t8
p11386,t638
p11386,t203
p11386,u7756
p11387,t654
p11387,t1593
p11387,t72
p11387,t35
p11387,t5306
p11387,t1364
p11387,u7757
p11388,t338
p11388,t337
p11388,t1780
p11388,t10092
p11388,t16128
p11388,t859
p11388,t186
p11388,t1245
p11388,u7757
p11389,t1041
p11389,t35
p11389,t5706
p11389,t8812
p11389,t12204
p11389,t2
p11389,t659
p11389,u7758
p11390,t35
p11390,t77
p11390,t1483
p11390,t19776
p11390,t384
p11390,t42
p11390,u7758
p11391,t19777
p11391,t523
p11391,t2
p11391,t19778
p11391,t35
p11391,t3561
p11391,t168
p11391,t19779
p11391,u7759
p11392,t1474
p11392,t19780
p11392,t19781
p11392,t19782
p11392,t19783
p11392,u7760
p11393,t9
p11393,t8
p11393,t168
p11393,t337
p11393,t19784
p11393,u7761
p11394,t8528
p11394,t4070
p11394,t45
p11394,t35
p11394,t1870
p11394,t248
p11394,t1348
p11394,t2
p11394,t167
p11394,t1156
p11394,t812
p11394,t12406
p11394,t7913
p11394,t11
p11394,t791
p11394,t119
p11394,t6884
p11394,t54
p11394,t19785
p11394,t932
p11394,u7762
p11395,t2149
p11395,t7757
p11395,t2147
p11395,t35
p11395,u7763
p11396,t1309
p11396,t1311
p11396,t8166
p11396,t1338
p11396,t7696
p11396,t1365
p11396,t1440
p11396,t1031
p11396,u7764
p11397,t7457
p11397,t19786
p11397,t1507
p11397,t1063
p11397,t4655
p11397,t19787
p11397,t35
p11397,t2
p11397,t19788
p11397,t19789
p11397,t19790
p11397,t19791
p11397,t19792
p11397,t19793
p11397,t2370
p11397,u7765
p11398,t16
p11398,t2510
p11398,t35
p11398,t2
p11398,t303
p11398,t1545
p11398,t2352
p11398,t19032
p11398,t1300
p11398,t19026
p11398,t40
p11398,t41
p11398,t15
p11398,t19142
p11398,t19794
p11398,t19795
p11398,t132
p11398,u7766
p11399,t101
p11399,t2179
p11399,u7767
p11400,t695
p11400,t19796
p11400,t4777
p11400,t2
p11400,t8829
p11400,t19797
p11400,t19798
p11400,t697
p11400,t13399
p11400,t67
p11400,t19799
p11400,u7768
p11401,t8
p11401,t818
p11401,t416
p11401,t35
p11401,t264
p11401,t1791
p11401,t132
p11401,t170
p11401,t24
p11401,t660
p11401,t19371
p11401,t19372
p11401,u7769
p11402,t35
p11402,t168
p11402,t2
p11402,t19800
p11402,t72
p11402,t15
p11402,t3674
p11402,u7769
p11403,t1358
p11403,t940
p11403,t19801
p11403,t19802
p11403,t19803
p11403,t19804
p11403,t11439
p11403,t19805
p11403,t8528
p11403,t145
p11403,t19469
p11403,t820
p11403,t19806
p11403,t657
p11403,t11996
p11403,u7770
p11404,t15
p11404,t922
p11404,t35
p11404,t1716
p11404,t3412
p11404,t2917
p11404,t1066
p11404,t1145
p11404,t1476
p11404,t19807
p11404,t1452
p11404,t19808
p11404,t19515
p11404,t1052
p11404,t12781
p11404,t8528
p11404,t77
p11404,t42
p11404,t145
p11404,t389
p11404,u7771
p11405,t19809
p11405,t2
p11405,t35
p11405,t168
p11405,t960
p11405,t1646
p11405,u7772
p11406,t35
p11406,t168
p11406,u7772
p11407,t7495
p11407,t19810
p11407,t7494
p11407,t7493
p11407,t7492
p11407,t19811
p11407,t10724
p11407,t19812
p11407,t14090
p11407,t19813
p11407,t661
p11407,t930
p11407,t3615
p11407,t76
p11407,t168
p11407,t638
p11407,t19113
p11407,u7772
p11408,t3049
p11408,t35
p11408,t12032
p11408,t3775
p11408,t6295
p11408,u7773
p11409,t35
p11409,t8
p11409,t2
p11409,t264
p11409,t167
p11409,t1507
p11409,t852
p11409,t624
p11409,t17
p11409,t599
p11409,u7774
p11410,t35
p11410,t168
p11410,u7774
p11411,t110
p11411,t15
p11411,t35
p11411,t298
p11411,t19814
p11411,t2
p11411,t2307
p11411,t1297
p11411,t2610
p11411,t45
p11411,u7775
p11412,t2
p11412,t35
p11412,t3132
p11412,t13120
p11412,t19815
p11412,u7776
p11413,t12683
p11413,t838
p11413,t168
p11413,t1474
p11413,t19816
p11413,t12188
p11413,t1407
p11413,t7875
p11413,t19817
p11413,t19818
p11413,t13244
p11413,t19819
p11413,t2304
p11413,t1472
p11413,t19588
p11413,t19820
p11413,t6295
p11413,u7777
p11414,t22
p11414,t2
p11414,t35
p11414,t1545
p11414,t72
p11414,t145
p11414,t151
p11414,t150
p11414,t515
p11414,t384
p11414,t1041
p11414,t142
p11414,t19821
p11414,t657
p11414,t660
p11414,t12992
p11414,u7778
p11415,t19822
p11415,t9568
p11415,t19823
p11415,t10470
p11415,t11484
p11415,t35
p11415,t19824
p11415,u7779
p11416,t2
p11416,t35
p11416,t2194
p11416,t940
p11416,t10749
p11416,t11258
p11416,t7561
p11416,t4896
p11416,t7731
p11416,t168
p11416,t19825
p11416,t19826
p11416,t4555
p11416,u7780
p11417,t35
p11417,t168
p11417,u7780
p11418,t2
p11418,t132
p11418,t12922
p11418,t19827
p11418,t1795
p11418,t22
p11418,t141
p11418,t4893
p11418,t2171
p11418,u7781
p11419,t35
p11419,t168
p11419,t42
p11419,t612
p11419,t12210
p11419,t307
p11419,t15
p11419,t8
p11419,t626
p11419,u7781
p11420,t35
p11420,t168
p11420,t2429
p11420,t7529
p11420,t1372
p11420,t209
p11420,t2
p11420,t5568
p11420,t19828
p11420,t62
p11420,t14042
p11420,t1353
p11420,u7781
p11421,t35
p11421,t940
p11421,t7934
p11421,t9025
p11421,t7557
p11421,t8555
p11421,t9038
p11421,t8809
p11421,t42
p11421,u7781
p11422,t7632
p11422,t19829
p11422,t16010
p11422,t4903
p11422,t602
p11422,t1001
p11422,t35
p11422,t10350
p11422,t19830
p11422,t42
p11422,u7782
p11423,t12202
p11423,t35
p11423,t168
p11423,t382
p11423,t2
p11423,t1263
p11423,t1358
p11423,t1261
p11423,t12963
p11423,t1260
p11423,t820
p11423,t12964
p11423,t1873
p11423,u7782
p11424,t1039
p11424,t2451
p11424,t35
p11424,u7783
p11425,t19831
p11425,t19607
p11425,t8
p11425,t19832
p11425,t19833
p11425,t24
p11425,t15
p11425,u7784
p11426,t8
p11426,t35
p11426,t19834
p11426,t1112
p11426,t1500
p11426,t1880
p11426,u7785
p11427,t71
p11427,t19835
p11427,t19836
p11427,t35
p11427,t2
p11427,t19837
p11427,t19838
p11427,t19839
p11427,t19840
p11427,t3187
p11427,u7786
p11428,t3984
p11428,t1963
p11428,t5651
p11428,t35
p11428,t168
p11428,t7029
p11428,t2
p11428,t15
p11428,u7787
p11429,t167
p11429,t15695
p11429,u7788
p11430,t1263
p11430,t12963
p11430,t1261
p11430,t1258
p11430,t1256
p11430,t19841
p11430,t1260
p11430,t35
p11430,t940
p11430,t1358
p11430,u7789
p11431,t2
p11431,t35
p11431,t521
p11431,t15
p11431,t340
p11431,t341
p11431,t301
p11431,u7790
p11432,t1
p11432,t168
p11432,t19842
p11432,u7791
p11433,t19843
p11433,t436
p11433,t2
p11433,t19844
p11433,u7792
p11434,t35
p11434,t702
p11434,t15
p11434,t103
p11434,t692
p11434,t9320
p11434,t9321
p11434,t150
p11434,t167
p11434,t932
p11434,t5179
p11434,u7792
p11435,t19845
p11435,t2
p11435,u7793
p11436,t932
p11436,t167
p11436,t515
p11436,t1145
p11436,t104
p11436,t791
p11436,t150
p11436,u7794
p11437,t168
p11437,t45
p11437,t18
p11437,t19846
p11437,u7795
p11438,t19847
p11438,t35
p11438,u7796
p11439,t17681
p11439,t8
p11439,t264
p11439,t110
p11439,t106
p11439,t276
p11439,t15
p11439,t17682
p11439,t17683
p11439,t3102
p11439,t1646
p11439,t2420
p11439,t1038
p11439,t20
p11439,t17
p11439,t132
p11439,u7796
p11440,t498
p11440,t19848
p11440,t57
p11440,t4778
p11440,t19530
p11440,t33
p11440,t59
p11440,t84
p11440,u7797
p11441,t35
p11441,t10525
p11441,t13704
p11441,t482
p11441,t19849
p11441,t19850
p11441,u7798
p11442,t35
p11442,t282
p11442,t145
p11442,t8528
p11442,t19469
p11442,t660
p11442,u7799
p11443,t19851
p11443,t7736
p11443,t784
p11443,t119
p11443,t35
p11443,u7800
p11444,t340
p11444,t99
p11444,t341
p11444,t301
p11444,u7800
p11445,t19852
p11445,t35
p11445,t1496
p11445,t4793
p11445,t12798
p11445,u7801
p11446,t9236
p11446,t17632
p11446,t19853
p11446,t1245
p11446,t2
p11446,t8752
p11446,u7802
p11447,t2
p11447,t35
p11447,t2657
p11447,t1399
p11447,t16251
p11447,t19854
p11447,u7803
p11448,t1353
p11448,t470
p11448,t2
p11448,t35
p11448,t168
p11448,t638
p11448,t1364
p11448,u7804
p11449,t332
p11449,t2
p11449,t15
p11449,t8157
p11449,u7804
p11450,t35
p11450,t9407
p11450,t2
p11450,t103
p11450,t1139
p11450,t8555
p11450,t9408
p11450,t9409
p11450,u7804
p11451,t19855
p11451,u7805
p11452,t8
p11452,t2
p11452,t35
p11452,t145
p11452,t24
p11452,t335
p11452,u7806
p11453,t19856
p11453,t19857
p11453,t19858
p11453,t4937
p11453,t19859
p11453,t19860
p11453,t7630
p11453,t19861
p11453,t19862
p11453,t19863
p11453,t19864
p11453,u7807
p11454,t35
p11454,t106
p11454,t17693
p11454,t42
p11454,u7807
p11455,t626
p11455,t594
p11455,t432
p11455,u7807
p11456,t15
p11456,t45
p11456,t1066
p11456,t119
p11456,t19865
p11456,t35
p11456,t1452
p11456,t820
p11456,t145
p11456,t2657
p11456,t515
p11456,t940
p11456,t1874
p11456,t19866
p11456,t19515
p11456,t168
p11456,t18
p11456,t19867
p11456,t1245
p11456,t661
p11456,u7808
p11457,t509
p11457,t61
p11457,t1646
p11457,u7808
p11458,t77
p11458,t2097
p11458,t4403
p11458,t19590
p11458,u7809
p11459,t15
p11459,t35
p11459,t791
p11459,t4142
p11459,t150
p11459,t1138
p11459,t17366
p11459,t898
p11459,t1545
p11459,t1441
p11459,t2
p11459,t145
p11459,t54
p11459,t525
p11459,t1041
p11459,t19868
p11459,t132
p11459,t19794
p11459,t19869
p11459,u7810
p11460,t19870
p11460,t19871
p11460,t2
p11460,t19872
p11460,t17908
p11460,t19873
p11460,t5896
p11460,t5840
p11460,t19874
p11460,t15
p11460,t42
p11460,u7811
p11461,t35
p11461,t186
p11461,t5726
p11461,t19875
p11461,t861
p11461,t13714
p11461,t19876
p11461,u7811
p11462,t19877
p11462,t18431
p11462,t35
p11462,u7812
p11463,t216
p11463,t217
p11463,t2098
p11463,t1543
p11463,t19878
p11463,t35
p11463,t168
p11463,t2
p11463,t604
p11463,t9234
p11463,t3360
p11463,u7813
p11464,t35
p11464,t7895
p11464,t19879
p11464,t1
p11464,u7813
p11465,t19721
p11465,t2493
p11465,t19880
p11465,t11814
p11465,u7814
p11466,t9587
p11466,t9
p11466,t653
p11466,t8528
p11466,t203
p11466,t19881
p11466,t35
p11466,t10255
p11466,t19882
p11466,t4598
p11466,t594
p11466,t168
p11466,t19883
p11466,u7815
p11467,t19884
p11467,t2958
p11467,t42
p11467,u7815
p11468,t19885
p11468,t2
p11468,t8466
p11468,u7816
p11469,t167
p11469,t19854
p11469,u7817
p11470,t19886
p11470,t35
p11470,t19887
p11470,t19888
p11470,t19889
p11470,t1145
p11470,u7817
p11471,t2
p11471,t132
p11471,t8664
p11471,t2975
p11471,t35
p11471,u7818
p11472,t8
p11472,t82
p11472,t248
p11472,t61
